#k-distance eigenvalue[eV]
18.24257496 16.56032565
18.42495001 15.81072565
18.60732508 14.49092565
18.78970012 13.25092565
19.19750314 15.47842565
19.37987821 14.56912565
19.56225325 13.42642565
19.82017053 14.75242565
20.00254558 14.03502565
20.18492062 14.49652565
20.73204579 14.04362565
20.91442085 13.31542565
21.09679590 12.30352565
21.35471318 13.34462565
21.53708822 12.59102565
21.71946327 13.10382565
22.03534612 11.87682565
22.21772117 11.60652565
22.40009621 11.63122565
22.58247126 10.23582565

0.00000000 22.12512565
0.18237505 21.66672565
0.36475011 20.70372565
0.54712516 19.72102565
0.72950020 18.90422565
0.91187527 19.07332565
1.09425031 18.22562565
2.02418427 21.39862565
2.20655934 20.41352565
2.38893438 19.31092565
2.57130943 19.59192565
2.75368450 19.29782565
2.93605954 18.38742565
3.68801114 19.74992565
3.87038619 20.54022565
4.05276123 19.68112565
4.23513630 18.84922565
4.41751135 18.59852565
4.99423190 19.80982565
5.17660694 19.01822565
5.35898201 18.32392565
5.54135705 19.08412565
5.94916007 18.33652565
6.13153514 18.32912565
6.31391018 19.69582565
6.57182746 19.34422565
6.75420251 20.30312565
6.93657755 20.59632565
8.23899595 21.40342565
8.42137101 20.26122565
8.60374606 19.47512565
8.78612110 19.38702565
8.96849617 19.25672565
9.15087122 20.10852565
9.90282282 19.80962565
10.08519786 19.83462565
10.26757291 19.08382565
10.44994797 19.67032565
10.63232302 20.50042565
11.20904357 19.23262565
11.39141862 19.17712565
11.57379368 19.65592565
11.75616873 20.35932565
12.16397175 19.31572565
12.34634681 19.63102565
12.52872186 20.08342565
12.78663914 19.70012565
12.96901418 19.82082565
13.15138923 19.71352565
14.19905413 20.03122565
14.38142918 20.38442565
14.56380422 20.92342565
14.74617929 21.65322565
14.92855434 22.46982565
15.50527489 21.03072565
15.68764993 20.95142565
15.87002500 20.97122565
16.05240004 21.17132565
16.46020306 19.71162565
16.64257813 19.42242565
16.82495317 19.68622565
17.08287045 18.48192565
17.26524550 18.43412565
17.44762054 17.85442565
18.24257496 19.79862565
18.42495001 18.98742565
18.60732508 19.25162565
18.78970012 19.92612565
19.19750314 17.58802565
19.37987821 17.53742565
19.56225325 18.22362565
19.82017053 16.43372565
20.00254558 16.69892565
20.18492062 15.84012565
20.73204579 15.94072565
20.91442085 15.77702565
21.09679590 16.54502565
21.35471318 14.59662565
21.53708822 14.99762565
21.71946327 14.01712565
22.03534612 13.34822565
22.21772117 13.49602565
22.40009621 12.61122565
22.58247126 11.99602565

0.00000000 22.12512565
0.18237505 22.21912565
0.36475011 22.38592565
0.54712516 22.24872565
0.72950020 21.40592565
0.91187527 19.94752565
1.09425031 18.22562565
2.02418427 22.00852565
2.20655934 21.89282565
2.38893438 21.41752565
2.57130943 20.41372565
2.75368450 20.06922565
2.93605954 18.54922565
3.68801114 21.26802565
3.87038619 20.78862565
4.05276123 21.57922565
4.23513630 20.41962565
4.41751135 18.69302565
4.99423190 22.37222565
5.17660694 22.68192565
5.35898201 20.94232565
5.54135705 19.24542565
5.94916007 23.05662565
6.13153514 21.46712565
6.31391018 19.94752565
6.57182746 21.42502565
6.75420251 20.66622565
6.93657755 21.03282565
8.23899595 21.40342565
8.42137101 21.26252565
8.60374606 20.61502565
8.78612110 19.95642565
8.96849617 20.57972565
9.15087122 20.27332565
9.90282282 20.57232565
10.08519786 20.85072565
10.26757291 21.63262565
10.44994797 21.68922565
10.63232302 20.62572565
11.20904357 22.45202565
11.39141862 22.62892565
11.57379368 21.47672565
11.75616873 20.51852565
12.16397175 21.86582565
12.34634681 21.00362565
12.52872186 20.34662565
12.78663914 20.49602565
12.96901418 20.21062565
13.15138923 20.16152565
14.19905413 20.03122565
14.38142918 21.27952565
14.56380422 22.01832565
14.74617929 22.40782565
14.92855434 22.55182565
15.50527489 21.65182565
15.68764993 21.37362565
15.87002500 21.52592565
16.05240004 21.42712565
16.46020306 21.13982565
16.64257813 20.54272565
16.82495317 20.00622565
17.08287045 19.47862565
17.26524550 18.82882565
17.44762054 18.31502565
18.24257496 23.10102565
18.42495001 22.72822565
18.60732508 21.27472565
18.78970012 20.23772565
19.19750314 21.20022565
19.37987821 19.66052565
19.56225325 18.55042565
19.82017053 18.12332565
20.00254558 17.06842565
20.18492062 16.30602565
20.73204579 19.65632565
20.91442085 18.06172565
21.09679590 16.86902565
21.35471318 16.49432565
21.53708822 15.34932565
21.71946327 14.49202565
22.03534612 14.95732565
22.21772117 13.88132565
22.40009621 13.12682565
22.58247126 12.57182565

0.00000000 22.12512565
0.18237505 22.21912565
0.36475011 22.38592565
0.54712516 22.24872565
0.72950020 21.40592565
0.91187527 19.94752565
1.09425031 19.67902565
2.02418427 22.32242565
2.20655934 22.51912565
2.38893438 22.41392565
2.57130943 21.55812565
2.75368450 20.21342565
2.93605954 21.18202565
3.68801114 22.82392565
3.87038619 22.87592565
4.05276123 22.00012565
4.23513630 22.45122565
4.41751135 23.51142565
4.99423190 23.41292565
5.17660694 23.67752565
5.35898201 24.81582565
5.54135705 25.92072565
5.94916007 23.90392565
6.13153514 24.78872565
6.31391018 25.88952565
6.57182746 24.20862565
6.75420251 24.77172565
6.93657755 24.30962565
8.23899595 22.50192565
8.42137101 22.76542565
8.60374606 22.83222565
8.78612110 22.33322565
8.96849617 21.32222565
9.15087122 21.56082565
9.90282282 23.12902565
10.08519786 23.31842565
10.26757291 22.77872565
10.44994797 22.42302565
10.63232302 23.31782565
11.20904357 23.82022565
11.39141862 23.72082565
11.57379368 24.62212565
11.75616873 24.96712565
12.16397175 24.34722565
12.34634681 24.64952565
12.52872186 25.06032565
12.78663914 24.64902565
12.96901418 24.82322565
13.15138923 24.74472565
14.19905413 23.63252565
14.38142918 23.23772565
14.56380422 22.77812565
14.74617929 22.72702565
14.92855434 22.60092565
15.50527489 22.69322565
15.68764993 23.74352565
15.87002500 23.88232565
16.05240004 24.07842565
16.46020306 24.98892565
16.64257813 24.86662565
16.82495317 25.10302565
17.08287045 25.35522565
17.26524550 25.71722565
17.44762054 25.94332565
18.24257496 23.10102565
18.42495001 23.67682565
18.60732508 24.39542565
18.78970012 25.13452565
19.19750314 25.03092565
19.37987821 25.81102565
19.56225325 26.48262565
19.82017053 26.79182565
20.00254558 27.40552565
20.18492062 27.73792565
20.73204579 26.89652565
20.91442085 27.57802565
21.09679590 28.22522565
21.35471318 28.89102565
21.53708822 29.56502565
21.71946327 30.02622565
22.03534612 31.25962565
22.21772117 31.80422565
22.40009621 32.74032565
22.58247126 35.56702565

0.00000000 23.08672565
0.18237505 23.50062565
0.36475011 24.87052565
0.54712516 24.28462565
0.72950020 22.36442565
0.91187527 20.81982565
1.09425031 19.77312565
2.02418427 23.87682565
2.20655934 25.14672565
2.38893438 25.58102565
2.57130943 24.02162565
2.75368450 22.50452565
2.93605954 21.18602565
3.68801114 26.11492565
3.87038619 27.09422565
4.05276123 26.31252565
4.23513630 24.85522565
4.41751135 23.56412565
4.99423190 25.42612565
5.17660694 25.23142565
5.35898201 26.24302565
5.54135705 26.00992565
5.94916007 25.55002565
6.13153514 27.06992565
6.31391018 26.03962565
6.57182746 25.90622565
6.75420251 24.83582565
6.93657755 24.30962565
8.23899595 24.21792565
8.42137101 25.38792565
8.60374606 26.32952565
8.78612110 24.56872565
8.96849617 22.92892565
9.15087122 21.56802565
9.90282282 26.21382565
10.08519786 25.32992565
10.26757291 24.94332565
10.44994797 24.33952565
10.63232302 23.39782565
11.20904357 23.87182565
11.39141862 24.34142565
11.57379368 24.84242565
11.75616873 25.15532565
12.16397175 25.63682565
12.34634681 25.83142565
12.52872186 25.21892565
12.78663914 25.27502565
12.96901418 24.87162565
13.15138923 24.74472565
14.19905413 24.49392565
14.38142918 24.03972565
14.56380422 24.01352565
14.74617929 23.42092565
14.92855434 22.73242565
15.50527489 24.65582565
15.68764993 24.90332565
15.87002500 24.63952565
16.05240004 24.21992565
16.46020306 25.44572565
16.64257813 25.47332565
16.82495317 25.19352565
17.08287045 25.83652565
17.26524550 25.74622565
17.44762054 25.94332565
18.24257496 24.63512565
18.42495001 25.28892565
18.60732508 25.84012565
18.78970012 25.23032565
19.19750314 26.32152565
19.37987821 26.99352565
19.56225325 26.55342565
19.82017053 27.56322565
20.00254558 27.43112565
20.18492062 27.73792565
20.73204579 26.89652565
20.91442085 28.63372565
21.09679590 28.29132565
21.35471318 29.64342565
21.53708822 29.59572565
21.71946327 30.02622565
22.03534612 31.25962565
22.21772117 31.84072565
22.40009621 32.74032565
22.58247126 35.56702565

0.00000000 29.40902565
0.18237505 28.41352565
0.36475011 26.41212565
0.54712516 27.17502565
0.72950020 29.85202565
0.91187527 31.02812565
1.09425031 32.64822565
2.02418427 28.55432565
2.20655934 27.20472565
2.38893438 27.34432565
2.57130943 28.88702565
2.75368450 29.83502565
2.93605954 30.97382565
3.68801114 28.15192565
3.87038619 27.64312565
4.05276123 27.10922565
4.23513630 28.00122565
4.41751135 29.07832565
4.99423190 28.12412565
5.17660694 27.88702565
5.35898201 27.11862565
5.54135705 27.36422565
5.94916007 27.93992565
6.13153514 27.23902565
6.31391018 27.87272565
6.57182746 28.09612565
6.75420251 28.16442565
6.93657755 28.08772565
8.23899595 29.39482565
8.42137101 27.92242565
8.60374606 27.28172565
8.78612110 27.60882565
8.96849617 28.53212565
9.15087122 29.55232565
9.90282282 26.42502565
10.08519786 27.79562565
10.26757291 27.49312565
10.44994797 27.44902565
10.63232302 28.01372565
11.20904357 28.16662565
11.39141862 28.00412565
11.57379368 27.52952565
11.75616873 27.43432565
12.16397175 26.86502565
12.34634681 27.41542565
12.52872186 28.75322565
12.78663914 29.13762565
12.96901418 29.23712565
13.15138923 29.05432565
14.19905413 26.65192565
14.38142918 27.26142565
14.56380422 27.51462565
14.74617929 27.37332565
14.92855434 27.31602565
15.50527489 26.42482565
15.68764993 26.03062565
15.87002500 26.75432565
16.05240004 27.89272565
16.46020306 25.89652565
16.64257813 27.71912565
16.82495317 29.42452565
17.08287045 29.49202565
17.26524550 31.04242565
17.44762054 31.13002565
18.24257496 25.51482565
18.42495001 26.01182565
18.60732508 27.08852565
18.78970012 28.75912565
19.19750314 26.85442565
19.37987821 28.22182565
19.56225325 30.09682565
19.82017053 29.97262565
20.00254558 31.78162565
20.18492062 32.81422565
20.73204579 28.14702565
20.91442085 29.02792565
21.09679590 31.04152565
21.35471318 30.58682565
21.53708822 32.53502565
21.71946327 33.83842565
22.03534612 31.52432565
22.21772117 33.47472565
22.40009621 35.08862565
22.58247126 35.56702565

0.00000000 29.40902565
0.18237505 30.23702565
0.36475011 30.57472565
0.54712516 29.66032565
0.72950020 29.85202565
0.91187527 31.02812565
1.09425031 32.64822565
2.02418427 29.97172565
2.20655934 29.72172565
2.38893438 28.78602565
2.57130943 29.53212565
2.75368450 30.65622565
2.93605954 31.24762565
3.68801114 28.21922565
3.87038619 27.92492565
4.05276123 28.96632565
4.23513630 29.92252565
4.41751135 29.32172565
4.99423190 29.07342565
5.17660694 29.47982565
5.35898201 28.74862565
5.54135705 27.57132565
5.94916007 28.59462565
6.13153514 28.03612565
6.31391018 28.13412565
6.57182746 28.99712565
6.75420251 28.68542565
6.93657755 28.62902565
8.23899595 29.39482565
8.42137101 28.09142565
8.60374606 27.47342565
8.78612110 29.99652565
8.96849617 30.74052565
9.15087122 29.84042565
9.90282282 28.94992565
10.08519786 28.33622565
10.26757291 29.22212565
10.44994797 28.97002565
10.63232302 28.25412565
11.20904357 29.75742565
11.39141862 29.22842565
11.57379368 28.23252565
11.75616873 27.52992565
12.16397175 29.18392565
12.34634681 29.21372565
12.52872186 28.82712565
12.78663914 29.18812565
12.96901418 29.71342565
13.15138923 29.58062565
14.19905413 30.90222565
14.38142918 29.84392565
14.56380422 28.70692565
14.74617929 27.82592565
14.92855434 27.44912565
15.50527489 31.16462565
15.68764993 30.46322565
15.87002500 29.17842565
16.05240004 27.92442565
16.46020306 31.26982565
16.64257813 30.84212565
16.82495317 29.43222565
17.08287045 31.14192565
17.26524550 31.12182565
17.44762054 31.63242565
18.24257496 32.43492565
18.42495001 31.66932565
18.60732508 30.31682565
18.78970012 28.76192565
19.19750314 32.66422565
19.37987821 31.75632565
19.56225325 30.11292565
19.82017053 32.66962565
20.00254558 31.78492565
20.18492062 32.81422565
20.73204579 33.24522565
20.91442085 32.69662565
21.09679590 31.08002565
21.35471318 33.71222565
21.53708822 32.55912565
21.71946327 33.83842565
22.03534612 34.48402565
22.21772117 33.51632565
22.40009621 35.08862565
22.58247126 35.71592565

0.00000000 33.79232565
0.18237505 32.19872565
0.36475011 30.57472565
0.54712516 29.66032565
0.72950020 30.09712565
0.91187527 33.35422565
1.09425031 33.02182565
2.02418427 31.19272565
2.20655934 29.96272565
2.38893438 29.28852565
2.57130943 30.16442565
2.75368450 32.27182565
2.93605954 32.08242565
3.68801114 29.06052565
3.87038619 28.63072565
4.05276123 30.32242565
4.23513630 30.43082565
4.41751135 30.96302565
4.99423190 29.38162565
5.17660694 30.04312565
5.35898201 29.52852565
5.54135705 29.94772565
5.94916007 30.14832565
6.13153514 29.71982565
6.31391018 29.58612565
6.57182746 29.08432565
6.75420251 30.74682565
6.93657755 31.45042565
8.23899595 29.52702565
8.42137101 30.92502565
8.60374606 30.33892565
8.78612110 30.42592565
8.96849617 31.49962565
9.15087122 33.05542565
9.90282282 30.80592565
10.08519786 30.31552565
10.26757291 30.34872565
10.44994797 31.23942565
10.63232302 32.43222565
11.20904357 29.88692565
11.39141862 30.01852565
11.57379368 30.48862565
11.75616873 31.23902565
12.16397175 31.95562565
12.34634681 30.97432565
12.52872186 30.30712565
12.78663914 30.24972565
12.96901418 30.89352565
13.15138923 31.60412565
14.19905413 30.90222565
14.38142918 31.85532565
14.56380422 31.85532565
14.74617929 32.70312565
14.92855434 34.12672565
15.50527489 31.92632565
15.68764993 31.88282565
15.87002500 32.52972565
16.05240004 33.50442565
16.46020306 32.54412565
16.64257813 32.09002565
16.82495317 32.38862565
17.08287045 32.45272565
17.26524550 31.63782565
17.44762054 32.06192565
18.24257496 32.43492565
18.42495001 32.95522565
18.60732508 33.88872565
18.78970012 35.36952565
19.19750314 32.95872565
19.37987821 33.79292565
19.56225325 34.63492565
19.82017053 34.06952565
20.00254558 33.77662565
20.18492062 33.38822565
20.73204579 33.24522565
20.91442085 34.25802565
21.09679590 36.09832565
21.35471318 34.42772565
21.53708822 35.58822565
21.71946327 35.27552565
22.03534612 34.48402565
22.21772117 36.24222565
22.40009621 35.68202565
22.58247126 35.71592565

0.00000000 33.79232565
0.18237505 32.19872565
0.36475011 32.29902565
0.54712516 33.67142565
0.72950020 33.62102565
0.91187527 33.60052565
1.09425031 33.02182565
2.02418427 31.57112565
2.20655934 32.06882565
2.38893438 33.82122565
2.57130943 33.14032565
2.75368450 32.99882565
2.93605954 32.47542565
3.68801114 32.02932565
3.87038619 32.66032565
4.05276123 31.58612565
4.23513630 31.96932565
4.41751135 31.38552565
4.99423190 31.35462565
5.17660694 30.40322565
5.35898201 30.76962565
5.54135705 30.37722565
5.94916007 31.78012565
6.13153514 30.78952565
6.31391018 29.86572565
6.57182746 31.87102565
6.75420251 30.77052565
6.93657755 31.45042565
8.23899595 33.01752565
8.42137101 32.02902565
8.60374606 33.24642565
8.78612110 32.52352565
8.96849617 33.73692565
9.15087122 33.43982565
9.90282282 31.89522565
10.08519786 32.21772565
10.26757291 32.07412565
10.44994797 33.45632565
10.63232302 32.82512565
11.20904357 31.66412565
11.39141862 32.19782565
11.57379368 32.36582565
11.75616873 31.65722565
12.16397175 32.01422565
12.34634681 31.24032565
12.52872186 30.71492565
12.78663914 32.04652565
12.96901418 30.93202565
13.15138923 31.60412565
14.19905413 32.24602565
14.38142918 32.04152565
14.56380422 32.76932565
14.74617929 34.70332565
14.92855434 34.53192565
15.50527489 32.37152565
15.68764993 33.63612565
15.87002500 34.61062565
16.05240004 33.91162565
16.46020306 33.53272565
16.64257813 33.57232565
16.82495317 32.82522565
17.08287045 32.71232565
17.26524550 32.04122565
17.44762054 32.06192565
18.24257496 33.45102565
18.42495001 34.85162565
18.60732508 35.91452565
18.78970012 35.76912565
19.19750314 35.07252565
19.37987821 35.48962565
19.56225325 35.04362565
19.82017053 34.79512565
20.00254558 34.22382565
20.18492062 33.86192565
20.73204579 35.88202565
20.91442085 35.92712565
21.09679590 36.43752565
21.35471318 35.59632565
21.53708822 35.97872565
21.71946327 35.70462565
22.03534612 36.06152565
22.21772117 36.51702565
22.40009621 35.82972565
22.58247126 35.71592565

0.00000000 33.79232565
0.18237505 33.77542565
0.36475011 33.73022565
0.54712516 34.37412565
0.72950020 34.07122565
0.91187527 33.85072565
1.09425031 33.60742565
2.02418427 34.14572565
2.20655934 34.35002565
2.38893438 34.46692565
2.57130943 34.61092565
2.75368450 34.91512565
2.93605954 35.43592565
3.68801114 33.63202565
3.87038619 33.62172565
4.05276123 35.55212565
4.23513630 35.10312565
4.41751135 37.08252565
4.99423190 32.95262565
5.17660694 34.21502565
5.35898201 35.74092565
5.54135705 37.14882565
5.94916007 32.66422565
6.13153514 34.87582565
6.31391018 37.10752565
6.57182746 34.90932565
6.75420251 37.29202565
6.93657755 37.66412565
8.23899595 33.01752565
8.42137101 33.98302565
8.60374606 34.37432565
8.78612110 34.77462565
8.96849617 35.11382565
9.15087122 35.33402565
9.90282282 33.13862565
10.08519786 33.58612565
10.26757291 35.70822565
10.44994797 35.42602565
10.63232302 36.57732565
11.20904357 33.03802565
11.39141862 34.36902565
11.57379368 35.98012565
11.75616873 37.19352565
12.16397175 32.85022565
12.34634681 34.99722565
12.52872186 37.22272565
12.78663914 34.95922565
12.96901418 37.29582565
13.15138923 37.48172565
14.19905413 33.10152565
14.38142918 33.47182565
14.56380422 35.37292565
14.74617929 35.85632565
14.92855434 35.87642565
15.50527489 33.50012565
15.68764993 34.84552565
15.87002500 36.19622565
16.05240004 36.89672565
16.46020306 34.19132565
16.64257813 35.23942565
16.82495317 37.33802565
17.08287045 34.98642565
17.26524550 37.19142565
17.44762054 37.02762565
18.24257496 35.30552565
18.42495001 35.71842565
18.60732508 36.16832565
18.78970012 36.19292565
19.19750314 35.89302565
19.37987821 35.86202565
19.56225325 37.00272565
19.82017053 34.86592565
20.00254558 36.90992565
20.18492062 36.48372565
20.73204579 37.01042565
20.91442085 37.25272565
21.09679590 36.45532565
21.35471318 36.78682565
21.53708822 36.61602565
21.71946327 36.00372565
22.03534612 37.75522565
22.21772117 36.64172565
22.40009621 36.42252565
22.58247126 36.77912565

0.00000000 34.66482565
0.18237505 34.98292565
0.36475011 34.70962565
0.54712516 35.07452565
0.72950020 37.40782565
0.91187527 35.01242565
1.09425031 33.76872565
2.02418427 34.82032565
2.20655934 34.40842565
2.38893438 34.64472565
2.57130943 36.72262565
2.75368450 34.91532565
2.93605954 35.69612565
3.68801114 35.24682565
3.87038619 35.87692565
4.05276123 36.06052565
4.23513630 37.04392565
4.41751135 37.09642565
4.99423190 35.72832565
5.17660694 34.93502565
5.35898201 36.34192565
5.54135705 37.15162565
5.94916007 35.44682565
6.13153514 36.82332565
6.31391018 37.13632565
6.57182746 38.29372565
6.75420251 37.36192565
6.93657755 37.77762565
8.23899595 34.59612565
8.42137101 34.02342565
8.60374606 34.46472565
8.78612110 37.46792565
8.96849617 35.38822565
9.15087122 35.59152565
9.90282282 34.47202565
10.08519786 35.29782565
10.26757291 36.43772565
10.44994797 36.37802565
10.63232302 36.75292565
11.20904357 36.62262565
11.39141862 35.55182565
11.57379368 36.37592565
11.75616873 37.23312565
12.16397175 35.76752565
12.34634681 37.06522565
12.52872186 37.27162565
12.78663914 38.53652565
12.96901418 37.38002565
13.15138923 37.60052565
14.19905413 33.10152565
14.38142918 34.57212565
14.56380422 36.38172565
14.74617929 36.39412565
14.92855434 36.13922565
15.50527489 35.58752565
15.68764993 37.03942565
15.87002500 36.71112565
16.05240004 37.09922565
16.46020306 36.82462565
16.64257813 37.72272565
16.82495317 37.46322565
17.08287045 39.15882565
17.26524550 37.31322565
17.44762054 37.15712565
18.24257496 35.30552565
18.42495001 36.86472565
18.60732508 37.65702565
18.78970012 36.48442565
19.19750314 38.71682565
19.37987821 38.46202565
19.56225325 37.24172565
19.82017053 39.66182565
20.00254558 37.07772565
20.18492062 36.62252565
20.73204579 39.43782565
20.91442085 38.63982565
21.09679590 36.77732565
21.35471318 39.36632565
21.53708822 36.84582565
21.71946327 36.14842565
22.03534612 38.84672565
22.21772117 36.98232565
22.40009621 36.80032565
22.58247126 36.77912565

0.00000000 34.66482565
0.18237505 35.43842565
0.36475011 36.81872565
0.54712516 38.05042565
0.72950020 37.40782565
0.91187527 35.01242565
1.09425031 36.62372565
2.02418427 36.40502565
2.20655934 37.66992565
2.38893438 38.65992565
2.57130943 37.67042565
2.75368450 36.76712565
2.93605954 36.83272565
3.68801114 39.11482565
3.87038619 37.23812565
4.05276123 36.40932565
4.23513630 37.97592565
4.41751135 37.80022565
4.99423190 37.18262565
5.17660694 38.26762565
5.35898201 39.28102565
5.54135705 40.25222565
5.94916007 39.95412565
6.13153514 41.42992565
6.31391018 42.08282565
6.57182746 40.68682565
6.75420251 40.85532565
6.93657755 39.90822565
8.23899595 37.23212565
8.42137101 37.97942565
8.60374606 38.83272565
8.78612110 37.75422565
8.96849617 36.81532565
9.15087122 37.20522565
9.90282282 38.18192565
10.08519786 38.12452565
10.26757291 36.52972565
10.44994797 38.52292565
10.63232302 37.95392565
11.20904357 36.63752565
11.39141862 37.81622565
11.57379368 39.00462565
11.75616873 39.82352565
12.16397175 39.56392565
12.34634681 41.09862565
12.52872186 41.62902565
12.78663914 40.50472565
12.96901418 40.90212565
13.15138923 40.14712565
14.19905413 37.52602565
14.38142918 37.81412565
14.56380422 38.62902565
14.74617929 38.04562565
14.92855434 38.45662565
15.50527489 37.80632565
15.68764993 37.35492565
15.87002500 38.90182565
16.05240004 39.53322565
16.46020306 38.87742565
16.64257813 40.59632565
16.82495317 41.24162565
17.08287045 40.08692565
17.26524550 41.14722565
17.44762054 40.67532565
18.24257496 36.56402565
18.42495001 38.15662565
18.60732508 39.34522565
18.78970012 40.25362565
19.19750314 38.76312565
19.37987821 40.46162565
19.56225325 41.64322565
19.82017053 39.76992565
20.00254558 41.31522565
20.18492062 40.80942565
20.73204579 39.43782565
20.91442085 40.76172565
21.09679590 42.17292565
21.35471318 39.57242565
21.53708822 40.68662565
21.71946327 39.88362565
22.03534612 38.84672565
22.21772117 39.48432565
22.40009621 38.35642565
22.58247126 36.77912565

0.00000000 34.66482565
0.18237505 36.40532565
0.36475011 38.57882565
0.54712516 39.94642565
0.72950020 38.32602565
0.91187527 38.93282565
1.09425031 36.66952565
2.02418427 37.02222565
2.20655934 38.82062565
2.38893438 38.95692565
2.57130943 38.53372565
2.75368450 38.97702565
2.93605954 36.84732565
3.68801114 39.26022565
3.87038619 40.04372565
4.05276123 40.67752565
4.23513630 39.17112565
4.41751135 38.08842565
4.99423190 41.47842565
5.17660694 42.76402565
5.35898201 41.73382565
5.54135705 40.57382565
5.94916007 44.63552565
6.13153514 43.16022565
6.31391018 42.15372565
6.57182746 43.07992565
6.75420251 40.89512565
6.93657755 39.90822565
8.23899595 37.71842565
8.42137101 39.01162565
8.60374606 39.36662565
8.78612110 37.90902565
8.96849617 39.22602565
9.15087122 37.20662565
9.90282282 39.71922565
10.08519786 38.98502565
10.26757291 39.97462565
10.44994797 38.60242565
10.63232302 38.04972565
11.20904357 39.75892565
11.39141862 41.15382565
11.57379368 41.06142565
11.75616873 40.09152565
12.16397175 42.71562565
12.34634681 42.63492565
12.52872186 41.77712565
12.78663914 42.74912565
12.96901418 40.94122565
13.15138923 40.14712565
14.19905413 40.08652565
14.38142918 39.47152565
14.56380422 38.68392565
14.74617929 39.41382565
14.92855434 38.46552565
15.50527489 38.63812565
15.68764993 39.19592565
15.87002500 39.84872565
16.05240004 39.64532565
16.46020306 40.68342565
16.64257813 41.68612565
16.82495317 41.38392565
17.08287045 42.62272565
17.26524550 41.17942565
17.44762054 40.67532565
18.24257496 40.19852565
18.42495001 39.74372565
18.60732508 39.50842565
18.78970012 40.30642565
19.19750314 39.14452565
19.37987821 41.02032565
19.56225325 41.74582565
19.82017053 42.49302565
20.00254558 41.34162565
20.18492062 40.80942565
20.73204579 40.82522565
20.91442085 41.23992565
21.09679590 42.38932565
21.35471318 41.66602565
21.53708822 40.69682565
21.71946327 39.88362565
22.03534612 40.48752565
22.21772117 39.61522565
22.40009621 38.35642565
22.58247126 37.13412565

0.00000000 35.09322565
0.18237505 36.40532565
0.36475011 38.57882565
0.54712516 39.94642565
0.72950020 38.93192565
0.91187527 41.95422565
1.09425031 42.07922565
2.02418427 37.16612565
2.20655934 38.90802565
2.38893438 40.65672565
2.57130943 39.49182565
2.75368450 41.46542565
2.93605954 42.77392565
3.68801114 39.82502565
3.87038619 41.55982565
4.05276123 40.95542565
4.23513630 41.86722565
4.41751135 43.47262565
4.99423190 42.65112565
5.17660694 43.11602565
5.35898201 43.04392565
5.54135705 42.80212565
5.94916007 45.23992565
6.13153514 44.04742565
6.31391018 42.65042565
6.57182746 43.30012565
6.75420251 44.58582565
6.93657755 45.32192565
8.23899595 37.71842565
8.42137101 39.82602565
8.60374606 40.26082565
8.78612110 39.49312565
8.96849617 40.85242565
9.15087122 43.54192565
9.90282282 40.74882565
10.08519786 41.71172565
10.26757291 40.06462565
10.44994797 41.00942565
10.63232302 43.34802565
11.20904357 43.19032565
11.39141862 42.49802565
11.57379368 42.17702565
11.75616873 42.73032565
12.16397175 44.82672565
12.34634681 43.54792565
12.52872186 42.77072565
12.78663914 43.53192565
12.96901418 44.60652565
13.15138923 45.50702565
14.19905413 42.63622565
14.38142918 41.09702565
14.56380422 38.86942565
14.74617929 39.52722565
14.92855434 42.75072565
15.50527489 42.26192565
15.68764993 41.19652565
15.87002500 40.70792565
16.05240004 42.34662565
16.46020306 43.62702565
16.64257813 42.29392565
16.82495317 42.56182565
17.08287045 43.43702565
17.26524550 44.48712565
17.44762054 45.96682565
18.24257496 42.12222565
18.42495001 39.89512565
18.60732508 40.12062565
18.78970012 42.03622565
19.19750314 42.36092565
19.37987821 41.35232565
19.56225325 42.27172565
19.82017053 43.05062565
20.00254558 44.37032565
20.18492062 45.55352565
20.73204579 40.82522565
20.91442085 41.64352565
21.09679590 42.56172565
21.35471318 42.08392565
21.53708822 42.96042565
21.71946327 43.30792565
22.03534612 40.79872565
22.21772117 40.14082565
22.40009621 39.51202565
22.58247126 37.13412565

0.00000000 46.90572565
0.18237505 45.11092565
0.36475011 42.55022565
0.54712516 40.81182565
0.72950020 43.08702565
0.91187527 42.71702565
1.09425031 42.37462565
2.02418427 43.51022565
2.20655934 41.24502565
2.38893438 40.99422565
2.57130943 43.19972565
2.75368450 43.15812565
2.93605954 43.08012565
3.68801114 39.93512565
3.87038619 41.99832565
4.05276123 43.55712565
4.23513630 44.58202565
4.41751135 43.59042565
4.99423190 43.65442565
5.17660694 44.24602565
5.35898201 45.02642565
5.54135705 42.88952565
5.94916007 45.48092565
6.13153514 44.30862565
6.31391018 43.02882565
6.57182746 45.79902565
6.75420251 45.06082565
6.93657755 45.85772565
8.23899595 42.53572565
8.42137101 40.97232565
8.60374606 40.83012565
8.78612110 42.80232565
8.96849617 43.64112565
9.15087122 43.86302565
9.90282282 41.15262565
10.08519786 42.29182565
10.26757291 43.89462565
10.44994797 45.25412565
10.63232302 43.46982565
11.20904357 44.37482565
11.39141862 45.57012565
11.57379368 45.23212565
11.75616873 42.84482565
12.16397175 45.11672565
12.34634681 44.41742565
12.52872186 43.05112565
12.78663914 45.83372565
12.96901418 45.05122565
13.15138923 46.04102565
14.19905413 42.63622565
14.38142918 44.02412565
14.56380422 45.34742565
